,filename,train_start_datetime,batch_size,lr,layers,optimizer,loss,trained_epochs,last_saved_epoch,best_val_loss,early_stopping,epoch_train_losses,epoch_val_losses,epoch_train_times,total_train_time
0,roof_surface_model_B40_E100_lr1.000e-03_L4_Adam_Dice.pth,2022-12-04 20:36:05.419016,40,0.001,4,Adam,Dice,12,12,0.7138392112471841,False,"[0.7942449678765967, 0.7793639708072582, 0.7670444681289348, 0.7557455428103184, 0.7448867572114822, 0.7359400911534086, 0.7282611309213841, 0.7209457374633627, 0.7150176636716152, 0.7089439402235315, 0.7031199209233547, 0.6980787908777277]","[0.788730735128576, 0.7778717604550448, 0.7673378803513267, 0.7579438794742931, 0.7496165362271395, 0.7431997385892001, 0.7360256856138055, 0.7305376150391318, 0.72550199248574, 0.7213851755315607, 0.7170047543265603, 0.7138392112471841]","[16.869388103485107, 15.07412600517273, 15.117488384246826, 15.147795677185059, 15.209803581237793, 15.348454236984253, 15.174996376037598, 15.610296249389648, 15.672696352005005, 15.341561555862427, 15.830092430114746, 15.37622857093811]",185.77423310279846
0,roof_surface_model_B40_E100_lr1.000e-03_L4_Adam_Dice.pth,2022-12-04 20:41:54.067419,40,0.001,4,Adam,Dice,12,12,0.7138392112471841,False,"[0.7942449678765967, 0.7793639708072582, 0.7670444681289348, 0.7557455428103184, 0.7448867572114822, 0.7359400911534086, 0.7282611309213841, 0.7209457374633627, 0.7150176636716152, 0.7089439402235315, 0.7031199209233547, 0.6980787908777277]","[0.788730735128576, 0.7778717604550448, 0.7673378803513267, 0.7579438794742931, 0.7496165362271395, 0.7431997385892001, 0.7360256856138055, 0.7305376150391318, 0.72550199248574, 0.7213851755315607, 0.7170047543265603, 0.7138392112471841]","[15.034409284591675, 19.109008073806763, 28.665613174438477, 28.65966486930847, 28.36930537223816, 28.795934438705444, 29.77156090736389, 25.088216066360474, 15.244304895401001, 15.545857191085815, 27.804908275604248, 28.801673412322998]",290.8921058177948
0,roof_surface_model_B40_E100_lr1.000e-03_L4_Adam_Dice.pth,2022-12-04 21:04:18.691700,40,0.001,4,Adam,Dice,100,99,0.6496224674311551,False,"[0.7953094700549511, 0.7809696755510696, 0.7685642660932338, 0.757299708559158, 0.7470227454571013, 0.7381012071954444, 0.7303377960590606, 0.7233999460301501, 0.7163797008230331, 0.7098649106127151, 0.7045169257103129, 0.6988685955392554, 0.6935676501152364, 0.6876821784262962, 0.6833590865135193, 0.6795824969068487, 0.6748035676935886, 0.6698909769666955, 0.6658357660821144, 0.661778117748017, 0.6571380052160709, 0.6539473571675889, 0.6507914751134021, 0.6455376300405948, 0.6425600077243562, 0.6395456524605446, 0.636918103441279, 0.633003923487156, 0.6302075056319542, 0.6287833414179214, 0.6243546262700507, 0.6232574531372558, 0.6199204325675964, 0.6172566160242609, 0.6143512675102721, 0.6107115885044666, 0.6093893875467017, 0.6082581345071184, 0.6057868954983163, 0.6035865875000649, 0.6020384101157493, 0.600035770142332, 0.5974903981736366, 0.5962454156672701, 0.5939848144003685, 0.5937829309321464, 0.5892550742372553, 0.5898326698769915, 0.5882710281838762, 0.5863823408776141, 0.5835322154329178, 0.5824083026419294, 0.5822897223716087, 0.5807195977961763, 0.5768724540446667, 0.5766713682641375, 0.5757978241494361, 0.5733802622937142, 0.575673870583798, 0.5713176778022279, 0.5691840052604675, 0.5695586787893417, 0.5704858696207087, 0.565908780757417, 0.5662958698069795, 0.5630721310351757, 0.5637755520800327, 0.562368484253579, 0.5598017205583289, 0.5595524234974638, 0.5593068980156107, 0.5582537663743851, 0.558145543362232, 0.5584077467309668, 0.5531748964431438, 0.5546462573903672, 0.5529650944344541, 0.553584597212203, 0.5524949621646962, 0.5530225114619478, 0.5486577419524498, 0.5497880400495326, 0.5505704347123491, 0.5482348622159755, 0.5461811524756411, 0.5456121208819937, 0.5445044750862933, 0.5425565382267566, 0.5403739683171536, 0.5393639840978257, 0.5416180174401466, 0.5412809696603329, 0.5433802604675293, 0.5391970733378796, 0.5371668123184367, 0.5380058770484113, 0.5366142810659206, 0.5360806102448321, 0.5391017097107907, 0.5341076888936631]","[0.7847048423506997, 0.7719349590214816, 0.7604183988137678, 0.7497153227979486, 0.7402876019477844, 0.7326206077228893, 0.7263846830888228, 0.7195180600339716, 0.7146889946677468, 0.7099295150149952, 0.706143243746324, 0.702488742091439, 0.6990822336890481, 0.696236485784704, 0.6929492462765087, 0.6900086131962863, 0.6877547069029375, 0.6858327659693632, 0.6837720112367109, 0.6816452470692721, 0.6801481680436567, 0.6780338233167474, 0.6760161356492476, 0.6745488806204363, 0.6738086342811584, 0.6722529422153126, 0.6708671829917214, 0.6700618863105774, 0.6691707643595609, 0.6670868450945074, 0.6669383428313516, 0.6660332950678739, 0.6643104986710981, 0.6641945567998019, 0.6632203730669889, 0.6629379012367942, 0.6632396849718961, 0.6618336601690813, 0.6611426581035961, 0.6605657718398354, 0.6604757525704124, 0.6606088009747592, 0.6596424037759955, 0.6587899110533975, 0.6584499207409945, 0.6586048765615984, 0.6578084826469421, 0.6586597995324568, 0.6564965519038114, 0.6570663506334479, 0.6561645269393921, 0.6568521748889576, 0.6551509878852151, 0.6543237404389814, 0.6551114320755005, 0.6550191369923678, 0.6552051847631281, 0.6554029258814725, 0.6536554314873435, 0.6541596000844782, 0.6550175276669589, 0.6541301879015836, 0.6536555615338412, 0.6529031775214456, 0.6536293192343279, 0.6530444892969999, 0.6523126309568231, 0.6520963419567455, 0.6525860212065957, 0.6526673381978815, 0.6530879952690818, 0.6520326679403131, 0.653079628944397, 0.6511832692406394, 0.6518630060282621, 0.6514344919811595, 0.6517957990819757, 0.6516274972395464, 0.6525912068106912, 0.6514919616959312, 0.6518395055424083, 0.6510813236236572, 0.6511426568031311, 0.6514379761435769, 0.6509175788272511, 0.65134413133968, 0.6510473164645109, 0.6505954428152605, 0.6520195007324219, 0.6512696959755637, 0.6499446413733743, 0.650437512181022, 0.6507415717298334, 0.6517074649984186, 0.6497126655145125, 0.6509600173343312, 0.6507733518427069, 0.6506027958609841, 0.6496224674311551, 0.6507756818424572]","[16.55236840248108, 14.81591510772705, 14.963879585266113, 15.485280275344849, 15.466814041137695, 14.979435443878174, 15.104564666748047, 14.886520385742188, 15.029390096664429, 15.062150478363037, 14.948107957839966, 14.982247352600098, 14.99851655960083, 15.04149055480957, 14.95893406867981, 14.987505674362183, 14.949149370193481, 15.062847375869751, 15.48409366607666, 15.09170913696289, 15.062047481536865, 15.075658082962036, 16.364535570144653, 29.46841859817505, 29.31315851211548, 29.95078754425049, 29.07466697692871, 29.495542764663696, 29.39638066291809, 29.30389952659607, 29.847594261169434, 29.62704873085022, 29.685225009918213, 29.42755126953125, 29.723798513412476, 29.547475337982178, 28.63732075691223, 30.277096033096313, 29.61214804649353, 29.57002544403076, 29.706107139587402, 29.67614769935608, 29.10966682434082, 30.678943872451782, 29.50382399559021, 28.835537672042847, 29.44585156440735, 29.30693793296814, 29.555694580078125, 29.23216986656189, 29.351109504699707, 28.648269653320312, 29.422884702682495, 30.84385919570923, 29.05529499053955, 28.775480270385742, 29.199132204055786, 28.990018129348755, 31.004340648651123, 29.93154525756836, 30.052547454833984, 29.940515279769897, 29.841142416000366, 30.575170278549194, 29.647634744644165, 30.017311573028564, 30.306441068649292, 30.28430461883545, 30.379791021347046, 30.04622459411621, 30.077117681503296, 30.590296030044556, 30.61235761642456, 30.632469177246094, 29.613298416137695, 15.081782341003418, 14.555552959442139, 14.677979230880737, 14.872255563735962, 15.66702151298523, 14.595718145370483, 15.189776182174683, 14.649920463562012, 14.686463594436646, 15.503607034683228, 14.777206659317017, 14.544743537902832, 15.178378582000732, 15.176586627960205, 14.709137439727783, 15.129608631134033, 14.51218867301941, 14.475340127944946, 14.449280261993408, 15.347911834716797, 14.656631708145142, 14.581733465194702, 14.605509757995605, 15.215619564056396, 14.590851068496704]",2265.6441190242767
0,roof_surface_model_B40_E15_lr1.000e-03_L4_Adam_DiceBCE.pth,2022-12-04 22:12:44.086578,40,0.001,4,Adam,DiceBCE,15,15,1.1151651469143955,False,"[1.2936863011502204, 1.2230133782041834, 1.2065297948553206, 1.1924186107960153, 1.179796759118425, 1.1688007902591786, 1.1588762161579538, 1.150273678150583, 1.1424280633317663, 1.1336559665964006, 1.1269528054176492, 1.1205751033539468, 1.1137433457881847, 1.1072674507790423, 1.1011712272116478]","[1.239740783518011, 1.2175806435671719, 1.2019242481751875, 1.1883671283721924, 1.175771485675465, 1.1646768179806797, 1.1558741005984219, 1.148175748911771, 1.14154775576158, 1.1357080936431885, 1.130164536562833, 1.126240080053156, 1.1221676848151467, 1.1187658309936523, 1.1151651469143955]","[19.011242151260376, 30.577802419662476, 28.24518609046936, 26.770034790039062, 28.925360202789307, 26.45026159286499, 27.093783140182495, 31.07308030128479, 26.851587295532227, 36.96382117271423, 44.523561239242554, 42.09500861167908, 42.86376619338989, 42.93352389335632, 29.35361361503601]",483.73343086242676
0,roof_surface_model_B40_E10_lr1.000e-03_L4_Adam_DiceBCE.pth,2022-12-04 22:33:20.182311,40,0.001,4,Adam,DiceBCE,10,9,0.44838984446092084,False,"[0.8507910497645115, 0.5776387097987723, 0.5140770033318945, 0.48531705141067505, 0.46537049590273105, 0.4530162189869171, 0.43714914803809307, 0.424587626406487, 0.4204764848059796, 0.40764883160591125]","[0.6849105033007535, 0.6162040071053938, 0.49971073324030096, 0.48038161071864044, 0.5813969048586759, 0.5033693801272999, 0.4661838249726729, 0.45157343961975793, 0.44838984446092084, 0.45694551955569873]","[36.5383403301239, 42.17698311805725, 38.5569531917572, 37.319862604141235, 41.090649127960205, 39.5549738407135, 38.85096549987793, 41.37381649017334, 35.50348782539368, 26.526588201522827]",377.49423241615295
0,roof_surface_model_B40_E100_lr1.000e-03_L4_Adam_Dice.pth,2022-12-04 22:53:58.623563,40,0.001,4,Adam,Dice,53,43,0.21833519502119583,True,"[0.5268543996709458, 0.36415449228692565, 0.30256996002603087, 0.27703189849853516, 0.26168698960162223, 0.2548726695649167, 0.24617059053258694, 0.23852784456090725, 0.23606227179791064, 0.23139415269202374, 0.2240493817532316, 0.2188703417778015, 0.21631782993357232, 0.21147681043503133, 0.21057207787290533, 0.204754834479474, 0.20091624209221373, 0.1953425610319097, 0.19022741596749487, 0.1872291590305085, 0.18156989711396238, 0.17878874312055873, 0.17778702619227957, 0.172282874584198, 0.16702026255587313, 0.1606224648495938, 0.15691568369561054, 0.15240685102787424, 0.14756760064591753, 0.1452063005021278, 0.143142469385837, 0.13525440464628505, 0.13414186112424162, 0.13051671550628988, 0.12734451953400958, 0.12141575711838742, 0.11574234734190271, 0.11498825220351523, 0.11022010255367198, 0.10629202076729308, 0.10285918509706538, 0.09870305593977584, 0.09576976172467495, 0.09407890350260634, 0.09125150645032842, 0.08682941629531536, 0.08572691171727281, 0.08414254036355526, 0.08198823573741507, 0.07890014191891284, 0.07827316700144017, 0.07673646160896788, 0.075023611809345]","[0.44938697056336835, 0.3430793285369873, 0.2999267578125, 0.28381657058542425, 0.29185892235149036, 0.2548829967325384, 0.2573528831655329, 0.24921715801412408, 0.2511664195494218, 0.25814599882472644, 0.24089572104540738, 0.2417532205581665, 0.24754247882149436, 0.24102149226448752, 0.23947348377921365, 0.2293166843327609, 0.23130475932901556, 0.23487155545841565, 0.23393495516343552, 0.23504577983509412, 0.23020136898214166, 0.2289803515781056, 0.23566952618685635, 0.22745829820632935, 0.22616893594915216, 0.23434927246787332, 0.22743552923202515, 0.23051438548348166, 0.22357527234337546, 0.23224048722874036, 0.22418295253406872, 0.22448024966500021, 0.2256025942889127, 0.22535765171051025, 0.24201056632128629, 0.2220449989492243, 0.22882084954868664, 0.22474185986952347, 0.22624152356928046, 0.22383256933905862, 0.22456488826058127, 0.22226990352977405, 0.21833519502119583, 0.2238777821714228, 0.22708986022255637, 0.2219804417003285, 0.22391565821387552, 0.22249568050557916, 0.22613355788317593, 0.2183881402015686, 0.22606453028592197, 0.2220062559301203, 0.2255732850594954]","[30.96135973930359, 24.54915428161621, 30.907464504241943, 30.0678493976593, 26.339559078216553, 28.541033267974854, 26.157105207443237, 27.585057497024536, 31.982219696044922, 32.97021770477295, 24.665154695510864, 30.171648025512695, 26.222510814666748, 27.092780351638794, 28.664216995239258, 28.51195526123047, 28.947393894195557, 31.156779050827026, 25.44172716140747, 26.76209545135498, 26.203277826309204, 28.11361598968506, 30.18594455718994, 27.25641369819641, 27.71867823600769, 30.35990071296692, 26.483407258987427, 26.924841165542603, 28.43559169769287, 26.964464902877808, 28.637521743774414, 35.22144913673401, 27.488317012786865, 27.23480463027954, 26.472882986068726, 28.07980227470398, 30.406017303466797, 23.723460912704468, 28.88358497619629, 29.297816276550293, 26.672163724899292, 29.06996440887451, 28.72404670715332, 26.89046549797058, 30.331318140029907, 27.085535287857056, 26.181164503097534, 27.186683654785156, 26.872868299484253, 27.27573847770691, 30.006212949752808, 24.020963191986084, 30.511859893798828]",1492.6271369457245
0,roof_surface_model_B40_E100_lr1.000e-03_L4_Adam_Dice.pth,2022-12-04 22:53:58.623563,40,0.001,4,Adam,Dice,53,43,0.21833519502119583,True,"[0.5268543996709458, 0.36415449228692565, 0.30256996002603087, 0.27703189849853516, 0.26168698960162223, 0.2548726695649167, 0.24617059053258694, 0.23852784456090725, 0.23606227179791064, 0.23139415269202374, 0.2240493817532316, 0.2188703417778015, 0.21631782993357232, 0.21147681043503133, 0.21057207787290533, 0.204754834479474, 0.20091624209221373, 0.1953425610319097, 0.19022741596749487, 0.1872291590305085, 0.18156989711396238, 0.17878874312055873, 0.17778702619227957, 0.172282874584198, 0.16702026255587313, 0.1606224648495938, 0.15691568369561054, 0.15240685102787424, 0.14756760064591753, 0.1452063005021278, 0.143142469385837, 0.13525440464628505, 0.13414186112424162, 0.13051671550628988, 0.12734451953400958, 0.12141575711838742, 0.11574234734190271, 0.11498825220351523, 0.11022010255367198, 0.10629202076729308, 0.10285918509706538, 0.09870305593977584, 0.09576976172467495, 0.09407890350260634, 0.09125150645032842, 0.08682941629531536, 0.08572691171727281, 0.08414254036355526, 0.08198823573741507, 0.07890014191891284, 0.07827316700144017, 0.07673646160896788, 0.075023611809345]","[0.44938697056336835, 0.3430793285369873, 0.2999267578125, 0.28381657058542425, 0.29185892235149036, 0.2548829967325384, 0.2573528831655329, 0.24921715801412408, 0.2511664195494218, 0.25814599882472644, 0.24089572104540738, 0.2417532205581665, 0.24754247882149436, 0.24102149226448752, 0.23947348377921365, 0.2293166843327609, 0.23130475932901556, 0.23487155545841565, 0.23393495516343552, 0.23504577983509412, 0.23020136898214166, 0.2289803515781056, 0.23566952618685635, 0.22745829820632935, 0.22616893594915216, 0.23434927246787332, 0.22743552923202515, 0.23051438548348166, 0.22357527234337546, 0.23224048722874036, 0.22418295253406872, 0.22448024966500021, 0.2256025942889127, 0.22535765171051025, 0.24201056632128629, 0.2220449989492243, 0.22882084954868664, 0.22474185986952347, 0.22624152356928046, 0.22383256933905862, 0.22456488826058127, 0.22226990352977405, 0.21833519502119583, 0.2238777821714228, 0.22708986022255637, 0.2219804417003285, 0.22391565821387552, 0.22249568050557916, 0.22613355788317593, 0.2183881402015686, 0.22606453028592197, 0.2220062559301203, 0.2255732850594954]","[30.96135973930359, 24.54915428161621, 30.907464504241943, 30.0678493976593, 26.339559078216553, 28.541033267974854, 26.157105207443237, 27.585057497024536, 31.982219696044922, 32.97021770477295, 24.665154695510864, 30.171648025512695, 26.222510814666748, 27.092780351638794, 28.664216995239258, 28.51195526123047, 28.947393894195557, 31.156779050827026, 25.44172716140747, 26.76209545135498, 26.203277826309204, 28.11361598968506, 30.18594455718994, 27.25641369819641, 27.71867823600769, 30.35990071296692, 26.483407258987427, 26.924841165542603, 28.43559169769287, 26.964464902877808, 28.637521743774414, 35.22144913673401, 27.488317012786865, 27.23480463027954, 26.472882986068726, 28.07980227470398, 30.406017303466797, 23.723460912704468, 28.88358497619629, 29.297816276550293, 26.672163724899292, 29.06996440887451, 28.72404670715332, 26.89046549797058, 30.331318140029907, 27.085535287857056, 26.181164503097534, 27.186683654785156, 26.872868299484253, 27.27573847770691, 30.006212949752808, 24.020963191986084, 30.511859893798828]",1492.6271369457245
0,roof_surface_model_B40_E100_lr1.000e-03_L4_RMS_Dice.pth,2022-12-05 00:08:36.112835,40,0.001,4,RMS,Dice,42,32,0.23016969724134964,True,"[0.5895920903124707, 0.30183834471601123, 0.2787454686266311, 0.27077721408072936, 0.26784362691514035, 0.2637872340831351, 0.25999701403556985, 0.2563828065040264, 0.25139546394348145, 0.24726727668275225, 0.24385237820605013, 0.24013868418145687, 0.2376585615442154, 0.23591064138615386, 0.23329355615250608, 0.23182764966437158, 0.22800558551828912, 0.22526373508128714, 0.2235398787133237, 0.22057207594526576, 0.2203852749885397, 0.21710639811576682, 0.21660464114331185, 0.21400411585544019, 0.2090216748257901, 0.2071012334620699, 0.20533627778925795, 0.2044219615611624, 0.20055484771728516, 0.1996079074575546, 0.19578351492577412, 0.19525553951872157, 0.19128130598271148, 0.19115618568785647, 0.18847454355118123, 0.18507399203929495, 0.18322143402505428, 0.18049850996504438, 0.17821446124543536, 0.1745185890096299, 0.17559269641308076, 0.17198083248544246]","[0.40914107994599774, 0.3699846430258317, 0.2823862921107899, 0.3167033141309565, 0.28084147518331354, 0.27726173400878906, 0.33203173767436633, 0.326891227201982, 0.2706643613902005, 0.2576490965756503, 0.26269539377906104, 0.258805589242415, 0.30894236131147906, 0.2720259698954495, 0.24893796985799616, 0.30814381621100684, 0.3127495863220908, 0.26161938363855536, 0.2786618579517711, 0.2578154639764266, 0.26136025515469635, 0.2381295236674222, 0.27528435533696954, 0.24632031267339533, 0.2388772422617132, 0.2520224289460616, 0.29056557742032135, 0.24873911792581732, 0.2529347268017856, 0.2638172994960438, 0.24459694732319226, 0.23016969724134964, 0.23292622782967307, 0.23862375454469162, 0.25991320610046387, 0.24676961248571222, 0.24491038647564975, 0.24692351709712634, 0.2392786361954429, 0.25144870714707807, 0.246746458790519, 0.24579994245008988]","[23.83838987350464, 31.91570520401001, 30.4890353679657, 26.322509050369263, 27.81936287879944, 29.86451029777527, 25.574052333831787, 29.38718819618225, 43.64993190765381, 40.6894690990448, 43.435039043426514, 42.89656352996826, 41.92409324645996, 41.91453695297241, 44.32520294189453, 42.96824073791504, 43.02518057823181, 42.11389112472534, 41.291274309158325, 43.57614207267761, 42.59442377090454, 44.080437660217285, 41.49766302108765, 41.820491313934326, 42.6305365562439, 45.40184950828552, 41.74244403839111, 42.71855092048645, 44.35537791252136, 42.22282576560974, 42.62550640106201, 43.39634728431702, 42.23170733451843, 42.27936887741089, 43.894375801086426, 40.82010316848755, 42.76339387893677, 43.96184945106506, 42.67889070510864, 32.58305501937866, 26.685215950012207, 26.182143926620483]",1636.1983997821808
0,roof_surface_model_B40_E100_lr1.000e-03_L4_SGD_Dice.pth,2022-12-05 00:44:04.852390,40,0.001,4,SGD,Dice,100,100,0.5665213411504572,False,"[0.8021819198385198, 0.7950428407242958, 0.7878653102732719, 0.7814243549996234, 0.7750359038089184, 0.7694376846577259, 0.7630266116020528, 0.757679189773316, 0.7516610520951291, 0.7462651831038455, 0.7410119987548666, 0.7367315571358863, 0.7316775321960449, 0.727165347718178, 0.7231620651610354, 0.7198367372472235, 0.7156035418206073, 0.7118555282024627, 0.7090176305872329, 0.7064299646844255, 0.702750193311813, 0.6998882839020263, 0.697471522270365, 0.6949018201929458, 0.6918481562999969, 0.6894238819467261, 0.6867826834638068, 0.6851507907218122, 0.681921696409266, 0.6807054205143706, 0.6783687383570569, 0.6764687287046555, 0.675104022026062, 0.672427495743366, 0.6705491289179376, 0.6692208482864055, 0.6659199075495943, 0.6649381137908773, 0.6632855483826171, 0.662184197851952, 0.6601334226892349, 0.6585176815377906, 0.6565843008934183, 0.6561144362104699, 0.6537268605638058, 0.6522557469124489, 0.6508312859433762, 0.6491711811816439, 0.648366817768584, 0.6469664941442773, 0.6456931525088371, 0.6437522654837751, 0.6418075396659526, 0.6410041438772324, 0.6402466893196106, 0.6377629193853824, 0.6372431554692857, 0.6350336797693943, 0.6347008385556809, 0.6327084632630043, 0.6319303347709331, 0.6308632416928068, 0.6302103615821676, 0.628924899912895, 0.6260528856135429, 0.6246927824426205, 0.623684269316653, 0.6222122666683603, 0.62072949713849, 0.6198537349700928, 0.6191956920826689, 0.6174733499263195, 0.614522044963025, 0.6140971716414106, 0.6140445394718901, 0.6109317794759223, 0.6097616870352562, 0.6094070875898321, 0.6080009455376483, 0.6061771347167644, 0.6034346425786932, 0.6036592557075176, 0.601958064322776, 0.6004341295424928, 0.5984360601039643, 0.5981158867795416, 0.5963679032122835, 0.5942188767676658, 0.592438224782335, 0.5915093967255126, 0.5896729040653148, 0.5878055628309858, 0.586646577145191, 0.5848591467167469, 0.5827375003632079, 0.581539160393654, 0.5786632185286664, 0.5757114544827887, 0.5742598125275146, 0.5715206785404936]","[0.7990879199721597, 0.7898038463159041, 0.7829836715351451, 0.7762149680744518, 0.7696805704723705, 0.7635292952710931, 0.7571445324204185, 0.7513464689254761, 0.7456186197020791, 0.74025574055585, 0.7340326525948264, 0.7310568473555825, 0.7255908034064553, 0.7217256860299543, 0.7174259749325839, 0.7138505415482954, 0.7100549394434149, 0.7059765620665117, 0.7034369273619219, 0.7008841904726896, 0.6970371333035555, 0.6940682151100852, 0.6924611221660267, 0.6891094283624128, 0.6871363466436212, 0.6843597672202371, 0.6823431686921553, 0.6807276444001631, 0.6795194961807944, 0.6759038188240745, 0.6735113263130188, 0.6741351918740706, 0.6709873242811724, 0.6691608808257363, 0.6667238961566578, 0.6666484041647478, 0.6638633933934298, 0.661937339739366, 0.6614538918841969, 0.6590532118623907, 0.6537550687789917, 0.6561711051247336, 0.6529619260267778, 0.6535908037965948, 0.6525718840685758, 0.6500905481251803, 0.6464318958195773, 0.6453746665607799, 0.6470722230997953, 0.6440129767764698, 0.6437343196435408, 0.6419226147911765, 0.6377407204021107, 0.6379870447245511, 0.6404440673914823, 0.6355825554240834, 0.632097065448761, 0.6333972865884955, 0.6323581988161261, 0.6316867470741272, 0.6275351914492521, 0.6271334127946333, 0.6271785660223528, 0.6242124438285828, 0.6223855560476129, 0.6210708563978021, 0.6208235946568575, 0.6192865209145979, 0.6175738410516218, 0.6171845631165938, 0.6144797585227273, 0.6139682260426608, 0.6145183823325417, 0.6084903695366599, 0.611011039127003, 0.6079611128026788, 0.6077583919871937, 0.6047943938862194, 0.6038956100290472, 0.6006633910265836, 0.5978728803721342, 0.5973522446372292, 0.5989353494210676, 0.5970825227824125, 0.5938915989615701, 0.5911625190214678, 0.5909115780483593, 0.5904824354431846, 0.5881200270219282, 0.5848334214904092, 0.584589811888608, 0.5818270986730402, 0.580676631494002, 0.5786609161983837, 0.5765259753574025, 0.5757557858120311, 0.5723506970839067, 0.5675385269251737, 0.5686083652756431, 0.5665213411504572]","[43.65561032295227, 42.092564821243286, 44.834840059280396, 44.77822923660278, 40.57648539543152, 43.21004128456116, 44.774688720703125, 42.95044422149658, 40.8946967124939, 44.72517514228821, 42.98055720329285, 43.046650886535645, 43.478267669677734, 42.947670459747314, 42.327749490737915, 44.86543583869934, 43.11863398551941, 39.944340229034424, 44.53681254386902, 42.65965914726257, 42.27683663368225, 42.971553564071655, 42.85602593421936, 42.81210923194885, 43.098472356796265, 42.92187714576721, 42.679332971572876, 43.95098662376404, 44.65541100502014, 43.30175566673279, 42.20537257194519, 43.9233078956604, 43.00920248031616, 43.165868520736694, 42.955986976623535, 43.05832839012146, 42.76385450363159, 44.793400287628174, 41.123536348342896, 41.94261193275452, 45.015809297561646, 42.00869941711426, 41.70073843002319, 42.519243478775024, 42.856802463531494, 41.50444006919861, 44.59350633621216, 41.67220878601074, 40.879021883010864, 46.235960483551025, 43.167983531951904, 42.31894612312317, 44.752615213394165, 42.062241315841675, 41.65918040275574, 49.16650080680847, 43.34798264503479, 40.75877070426941, 45.07807230949402, 46.21788287162781, 41.113340616226196, 43.32751750946045, 43.39897871017456, 43.08126211166382, 41.316563844680786, 44.62585234642029, 42.710468769073486, 42.08234524726868, 45.234697103500366, 43.00158429145813, 42.96179676055908, 44.63014626502991, 41.72790026664734, 40.647388219833374, 43.79425930976868, 43.8532018661499, 44.28911733627319, 43.65595030784607, 43.823237895965576, 42.47223949432373, 42.42345094680786, 45.66350317001343, 40.59412336349487, 46.80133533477783, 44.88560605049133, 42.51423120498657, 41.3407199382782, 46.02679920196533, 43.42634201049805, 43.84700798988342, 43.85863423347473, 43.42854380607605, 43.54780125617981, 44.17967176437378, 43.79152226448059, 43.333486795425415, 42.620527505874634, 30.942469596862793, 27.09452176094055, 26.121407985687256]",4278.580696105957
